group,xgb_pred_RMSE,xgb_pred_MAE,xgb_pred_R2,rf_pred_RMSE,rf_pred_MAE,rf_pred_R2,gb_pred_RMSE,gb_pred_MAE,gb_pred_R2,lr_pred_RMSE,lr_pred_MAE,lr_pred_R2,ridge_pred_RMSE,ridge_pred_MAE,ridge_pred_R2,lasso_pred_RMSE,lasso_pred_MAE,lasso_pred_R2,count
0.7777777777777778,2.7892148985178897,1.6508102750945506,0.9381203063402546,3.0146575275632204,1.7373371653285294,0.9277130056968851,2.4346293399071444,1.5990208315125833,0.9528534514120247,3.4957356797885755,2.2742517254267463,0.9028010939893948,3.4957326887022506,2.2742703601286887,0.9028012603235922,3.4979942314029437,2.2740463710794985,0.902675455392198,285
0.8888888888888888,2.6504523787390273,1.5552419233776904,0.9377859169415494,2.7404464913284023,1.6206069886915935,0.9334893263097915,2.679698730676109,1.5721899907764165,0.9364053422213267,3.1279991332680503,2.1722723223472857,0.9133473314767238,3.128002235453894,2.172289809070051,0.9133471596014748,3.127723139706265,2.1714001563174943,0.9133626220970407,5767
1.0,2.656262693061188,1.630922777338545,0.9359652529725258,2.757320149360275,1.6826299621434904,0.9310001666637182,2.5028748121867093,1.6214051762862212,0.9431471934830102,4.018167290362636,2.312138688908419,0.8534689435567211,4.018134505422189,2.3121540442018977,0.8534713346927856,4.014335948919281,2.3110004643326274,0.8537482464403281,7224
1.1111111111111112,3.0194370730728766,1.8010048306606494,0.9238173825118265,2.982127527161636,1.865685235241135,0.9256884453468776,2.840931625002218,1.7811278612216181,0.9325587693439842,3.8695016424476965,2.5949822215083995,0.8748836706464771,3.8695035068718147,2.5949962126749826,0.874883550078001,3.8650671815732043,2.590417453877459,0.8751702737307032,5978
